age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States
49,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
51,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
26,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,38,United-States
47,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
19,Private,11th,Divorced,Sales,Unmarried,White,Female,0,0,20,United-States
33,State-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
32,Private,HS-grad,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
44,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
24,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
49,Private,Assoc-voc,Separated,Prof-specialty,Own-child,White,Female,0,0,36,United-States
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States
56,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Male,4416,0,60,United-States
21,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
27,Private,Assoc-voc,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
36,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
36,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456,0,8,United-States
36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
60,Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,Philippines
44,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,40,United-States
59,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
18,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
54,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
51,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
37,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
24,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,594,0,40,United-States
28,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
36,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States
29,Local-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States
20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,2176,0,25,United-States
33,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Other,Male,0,0,40,Japan
24,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,45,United-States
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States
30,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States
22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,2415,45,United-States
25,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
31,Local-gov,Some-college,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,32,United-States
51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
39,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States
55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
33,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States
55,Private,5th-6th,Divorced,Other-service,Unmarried,Black,Male,0,0,25,United-States
46,Federal-gov,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
29,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States
28,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
30,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States
21,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
67,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,United-States
44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
45,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
38,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,0,0,28,United-States
54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States
34,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,1408,38,United-States
88,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
49,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States
19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States
54,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,16,United-States
30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
30,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States
41,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,24,El-Salvador
29,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
64,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States
35,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
38,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
34,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
29,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States
35,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
44,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
57,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
38,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
22,Local-gov,5th-6th,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Guatemala
33,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
50,Private,7th-8th,Divorced,Other-service,Other-relative,White,Female,0,0,40,United-States
68,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
46,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States
32,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
32,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
31,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,4650,0,40,United-States
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
71,Private,HS-grad,Widowed,Prof-specialty,Unmarried,White,Male,0,0,24,United-States
66,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
26,Private,11th,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States
17,Private,11th,Never-married,Sales,Own-child,White,Female,0,0,16,United-States
55,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,United-States
25,Private,Assoc-acdm,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
23,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
31,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States
50,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,1055,0,50,United-States
55,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,914,0,50,United-States
54,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,40,India
21,Self-emp-not-inc,Some-college,Never-married,Tech-support,Not-in-family,White,Male,0,0,25,United-States
37,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Japan
40,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2377,50,United-States
41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
68,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States
36,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,37,United-States
36,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States
52,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
23,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
33,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States
32,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States
31,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States
54,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
28,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,17,Honduras
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2829,0,60,United-States
72,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,1,United-States
66,State-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
27,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States
26,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States
30,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
29,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States
56,Private,10th,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
40,State-gov,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States
39,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States
52,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,45,United-States
29,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States
34,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal
23,Private,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam
30,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,India
35,Private,11th,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States
50,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States
41,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
22,Private,5th-6th,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,40,Mexico
49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
55,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States
55,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Poland
42,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States
38,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States
43,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States
77,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
35,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States
48,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States
27,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,United-States
57,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
37,Private,12th,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,33,United-States
61,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
18,Private,11th,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States
23,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Vietnam
55,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
31,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
17,Private,11th,Never-married,Priv-house-serv,Own-child,White,Female,0,0,12,United-States
32,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,46,Dominican-Republic
54,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,0,0,42,United-States
47,Private,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
33,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
30,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
23,Private,Some-college,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States
17,Private,11th,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
